Date,Close,High,Low,Open,Volume
2020-05-26,0.57,0.61,0.57,0.6,2689697
2020-05-27,0.59,0.61,0.57,0.57,2536916
2020-05-28,0.58,0.59,0.57,0.59,2662788
2020-05-29,0.58,0.59,0.57,0.57,2066857
2020-05-30,0.59,0.6,0.57,0.58,2449095
2020-05-31,0.57,0.59,0.57,0.59,1892967
2020-06-01,0.58,0.59,0.57,0.57,2159877
2020-06-02,0.56,0.59,0.55,0.58,1295757
2020-06-03,0.59,0.59,0.56,0.56,877446
2020-06-04,0.59,0.59,0.56,0.59,901641
2020-06-05,0.66,0.7,0.58,0.59,4322092
2020-06-06,0.62,0.66,0.61,0.66,1604055
2020-06-07,0.62,0.62,0.59,0.62,716785
2020-06-08,0.67,0.68,0.61,0.62,1440234
2020-06-09,0.66,0.67,0.63,0.67,988327
2020-06-10,0.64,0.67,0.63,0.66,1096203
2020-06-11,0.57,0.65,0.57,0.64,1122221
2020-06-12,0.59,0.6,0.57,0.57,940323
2020-06-13,0.61,0.61,0.59,0.59,764757
2020-06-14,0.59,0.62,0.58,0.61,873416
2020-06-15,0.57,0.59,0.55,0.59,942666
2020-06-16,0.59,0.59,0.57,0.57,652020
2020-06-17,0.58,0.59,0.57,0.59,673274
2020-06-18,0.62,0.65,0.58,0.58,1349341
2020-06-19,0.68,0.84,0.62,0.62,6577471
2020-06-20,0.64,0.69,0.63,0.68,1714405
2020-06-21,0.67,0.75,0.64,0.65,2238347
2020-06-22,0.73,0.74,0.65,0.67,1620388
2020-06-23,0.71,0.76,0.7,0.73,1327340
2020-06-24,0.74,0.8,0.69,0.71,2769054
2020-06-25,0.71,0.76,0.7,0.74,1751581
2020-06-26,0.74,0.75,0.68,0.71,1664662
2020-06-27,0.71,0.75,0.68,0.74,1681428
2020-06-28,0.8,0.84,0.69,0.71,3412582
2020-06-29,0.85,0.89,0.77,0.8,2147791
2020-06-30,0.86,1.03,0.85,0.85,3887548
2020-07-01,0.83,0.9,0.82,0.86,1772560
2020-07-02,0.78,0.84,0.75,0.83,1749581
2020-07-03,0.77,0.79,0.76,0.78,1144958
2020-07-04,0.78,0.82,0.76,0.77,1644301
2020-07-05,0.69,0.79,0.64,0.78,3799016
2020-07-06,0.71,0.72,0.69,0.69,1120773
2020-07-07,0.75,0.78,0.7,0.71,1700041
2020-07-08,0.8,0.83,0.74,0.75,2220223
2020-07-09,0.85,0.88,0.76,0.79,2668724
2020-07-10,0.91,0.94,0.84,0.85,1856095
2020-07-11,0.92,0.93,0.86,0.91,1788814
2020-07-12,1.02,1.13,0.91,0.92,4693371
2020-07-13,1.18,1.29,1.01,1.02,4062069
2020-07-14,1.15,1.25,1.12,1.17,2213135
2020-07-15,1.29,1.4,1.14,1.15,3355229
2020-07-16,0.87,1.37,0.86,1.28,7486568
2020-07-17,0.98,1.05,0.8,0.87,8973774
2020-07-18,0.97,1.0,0.93,0.98,2923007
2020-07-19,0.92,0.97,0.9,0.97,2206671
2020-07-20,0.87,0.92,0.85,0.92,3036871
2020-07-21,0.98,1.01,0.86,0.87,4299502
2020-07-22,1.04,1.1,0.97,0.98,5295002
2020-07-23,1.05,1.1,1.0,1.05,2970423
2020-07-24,1.0,1.05,0.97,1.05,1991763
2020-07-25,1.25,1.43,1.0,1.0,9978279
2020-07-26,1.57,1.62,1.24,1.24,10463130
2020-07-27,1.78,2.04,1.56,1.57,32838355
