Date,Close,High,Low,Open,Volume
2018-11-24,0.04,0.04,0.04,0.04,25740400
2018-11-25,0.04,0.04,0.03,0.04,40704000
2018-11-26,0.04,0.04,0.03,0.04,31641100
2018-11-27,0.04,0.04,0.03,0.04,17966300
2018-11-28,0.04,0.04,0.04,0.04,47624500
2018-11-29,0.04,0.04,0.04,0.04,39544072
2018-11-30,0.04,0.04,0.04,0.04,28861639
2018-12-01,0.04,0.04,0.04,0.04,19314340
2018-12-02,0.04,0.04,0.04,0.04,23206023
2018-12-03,0.04,0.04,0.04,0.04,21282053
2018-12-04,0.04,0.04,0.04,0.04,23563420
2018-12-05,0.03,0.04,0.03,0.04,26250706
2018-12-06,0.03,0.04,0.03,0.03,27195357
2018-12-07,0.03,0.03,0.03,0.03,31750703
2018-12-08,0.03,0.03,0.03,0.03,19987029
2018-12-09,0.03,0.03,0.03,0.03,16588924
2018-12-10,0.03,0.03,0.03,0.03,12553718
2018-12-11,0.03,0.03,0.03,0.03,10444631
2018-12-12,0.03,0.03,0.03,0.03,11071814
2018-12-13,0.03,0.03,0.03,0.03,11234575
2018-12-14,0.03,0.03,0.03,0.03,9205271
2018-12-15,0.03,0.03,0.03,0.03,8387951
2018-12-16,0.03,0.03,0.03,0.03,10366601
2018-12-17,0.03,0.03,0.03,0.03,37555983
2018-12-18,0.03,0.03,0.03,0.03,78783798
2018-12-19,0.03,0.04,0.03,0.03,43168563
2018-12-20,0.04,0.04,0.03,0.03,43040801
2018-12-21,0.04,0.05,0.04,0.04,93581789
2018-12-22,0.04,0.04,0.04,0.04,31227246
2018-12-23,0.04,0.04,0.04,0.04,40656190
2018-12-24,0.05,0.05,0.04,0.04,57936798
2018-12-25,0.04,0.05,0.04,0.05,38493644
2018-12-26,0.04,0.04,0.04,0.04,27218409
2018-12-27,0.04,0.04,0.04,0.04,22969395
2018-12-28,0.04,0.04,0.04,0.04,26948333
2018-12-29,0.04,0.04,0.04,0.04,30992034
2018-12-30,0.04,0.04,0.04,0.04,27767174
2018-12-31,0.04,0.04,0.04,0.04,19280457
2019-01-01,0.04,0.04,0.04,0.04,14962902
2019-01-02,0.05,0.05,0.04,0.04,24151526
2019-01-03,0.04,0.05,0.04,0.05,21126963
2019-01-04,0.04,0.04,0.04,0.04,16024029
2019-01-05,0.04,0.05,0.04,0.04,25100965
2019-01-06,0.05,0.05,0.04,0.04,51366407
2019-01-07,0.05,0.05,0.05,0.05,45688431
2019-01-08,0.05,0.05,0.05,0.05,34626383
2019-01-09,0.05,0.05,0.05,0.05,55364234
2019-01-10,0.04,0.05,0.04,0.05,91162431
2019-01-11,0.04,0.05,0.04,0.04,35963011
2019-01-12,0.04,0.04,0.04,0.04,18224445
2019-01-13,0.04,0.04,0.04,0.04,21758341
2019-01-14,0.04,0.04,0.04,0.04,30269131
2019-01-15,0.04,0.04,0.04,0.04,24504027
2019-01-16,0.04,0.05,0.04,0.04,35481507
2019-01-17,0.05,0.05,0.04,0.04,38222964
2019-01-18,0.04,0.05,0.04,0.05,18937100
2019-01-19,0.05,0.05,0.04,0.04,23657402
2019-01-20,0.04,0.05,0.04,0.05,26755022
2019-01-21,0.04,0.04,0.04,0.04,16583935
2019-01-22,0.04,0.04,0.04,0.04,22963399
2019-01-23,0.04,0.04,0.04,0.04,15241102
2019-01-24,0.04,0.04,0.04,0.04,12440167
2019-01-25,0.04,0.04,0.04,0.04,12663796
2019-01-26,0.04,0.04,0.04,0.04,13550564
2019-01-27,0.04,0.04,0.04,0.04,20835107
2019-01-28,0.04,0.04,0.04,0.04,30041137
2019-01-29,0.04,0.04,0.04,0.04,19526240
2019-01-30,0.04,0.04,0.04,0.04,26151501
2019-01-31,0.04,0.04,0.04,0.04,22222102
2019-02-01,0.04,0.04,0.04,0.04,18778624
2019-02-02,0.04,0.04,0.04,0.04,12312317
2019-02-03,0.04,0.04,0.04,0.04,12940762
2019-02-04,0.04,0.04,0.04,0.04,12233074
2019-02-05,0.04,0.04,0.04,0.04,13348305
2019-02-06,0.04,0.04,0.04,0.04,17351384
2019-02-07,0.04,0.04,0.04,0.04,12424740
2019-02-08,0.04,0.04,0.04,0.04,32705206
2019-02-09,0.04,0.04,0.04,0.04,18529365
2019-02-10,0.04,0.04,0.04,0.04,22634047
2019-02-11,0.04,0.04,0.04,0.04,17847243
